"start","end","date","dev_id","enumerator","enumerator_other","seca_S_id","seca_S_id_m","gps","X_gps_latitude","X_gps_longitude","X_gps_altitude","X_gps_precision","secb_aclass","secc_aweight","secd_max_blood","secd_blood_per_tube","secd_multiply_pipette","secd_MOD","secd_full_reagent","secd_blood_note_low","secd_blood_note_med","secd_blood_note_high","secd_blood_note_rodent","secc_species","secc_age","secc_sex","secc_preg","secc_lact","secc_cond","secc_clinical","secc_ph_cs","secc_ph_cs_URL","secc_suspect","secc_disease","sece_bcs","sece_m_bl","sece_m_el","sece_m_hf","sece_m_tail","sece_ph_fb","sece_ph_fb_URL","sece_ph_af","sece_ph_af_URL","sece_ph_lf","sece_ph_lf_URL","sece_euth","secd_ectoparasites","secd_ectoparasites_id","secd_ectoparasites_id_m","secd_edta_1","secd_edta_1_m","secd_edta_2","secd_edta_2_m","secd_serum","secd_serum_m","secg_comments","X_id","X_uuid","X_submission_time","X_validation_status","X_notes","X_status","X_submitted_by","X__version__","X_tags","X_index"
"2024-05-20T10:38:34.824+03:00","2024-05-20T20:34:49.502+03:00","2024-05-20","collect:Ko3jwT6G31vuAcKR",2,,"DST030008",,"1.6401597 37.3839429 632.2989897380835 4.432",1.6401597,37.3839429,632.298989738083,4.432,3,58,580,193.333333333333,12.8888888888889,12,1800,,,,,520,2,3,,,1,,,,2,,3,,,,,,,"1716192046909.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F655abb47-bf19-4c78-acb2-b27f4bab532a%2F1716192046909.jpg","1716192073128.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F655abb47-bf19-4c78-acb2-b27f4bab532a%2F1716192073128.jpg",2,0,,,"DDT000080",,"DDT000110",,"DSR000098",,"No comment",340980460,"655abb47-bf19-4c78-acb2-b27f4bab532a","2024-05-20T17:35:54",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,43
"2024-05-20T11:05:29.127+03:00","2024-05-20T20:34:43.050+03:00","2024-05-20","collect:Ko3jwT6G31vuAcKR",2,,"DST030008",,"1.6401667 37.3839152 632.3957497056109 4.355",1.6401667,37.3839152,632.395749705611,4.355,3,36,360,120,8,8,1200,,,,,1,1,3,,,1,,,,2,,3,,,,,,,"1716192860399.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Ff7af10d5-17f0-4164-a5d9-ca4b3a727883%2F1716192860399.jpg","1716192885257.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Ff7af10d5-17f0-4164-a5d9-ca4b3a727883%2F1716192885257.jpg",2,0,,,"DDT000111",,"DDT000112",,"DSR000100",,"No comment",340980505,"f7af10d5-17f0-4164-a5d9-ca4b3a727883","2024-05-20T17:36:08",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,44
"2024-05-21T11:30:18.501+03:00","2024-05-21T16:00:16.073+03:00","2024-05-21","collect:Ko3jwT6G31vuAcKR",2,,"DST030007",,"1.6420904 37.3788581 642.2806610739458 4.816",1.6420904,37.3788581,642.280661073946,4.816,1,25,250,83.3333333333333,5.55555555555556,5,750,,,,,3,4,1,,,1,,,,2,,4,160,15,10,70,"1716285956637.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F2321aa4c-041f-4b02-b3d6-25ba539d2c56%2F1716285956637.jpg","1716285974603.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F2321aa4c-041f-4b02-b3d6-25ba539d2c56%2F1716285974603.jpg","1716285988601.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F2321aa4c-041f-4b02-b3d6-25ba539d2c56%2F1716285988601.jpg",1,0,,,"DDT000717",,,"DDT000000","DSR000590",,"Blood wasn't enough for EDTA 2",341384244,"2321aa4c-041f-4b02-b3d6-25ba539d2c56","2024-05-21T19:16:18",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,45
"2024-05-21T10:22:57.979+03:00","2024-05-21T15:53:21.714+03:00","2024-05-21","collect:Ko3jwT6G31vuAcKR",2,,"DST030009",,"1.6467697 37.3846149 634.6876976009684 4.726",1.6467697,37.3846149,634.687697600968,4.726,3,60,600,200,13.3333333333333,13,1950,,,,,1,1,3,,,1,,,,2,,3,,,,,,,"1716276575514.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fe708c167-1569-4515-b3ee-39a7f0389d1f%2F1716276575514.jpg","1716276608782.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fe708c167-1569-4515-b3ee-39a7f0389d1f%2F1716276608782.jpg",2,0,,,"DDT000701",,"DDT000711",,"DSR000107",,"No comment",341384273,"e708c167-1569-4515-b3ee-39a7f0389d1f","2024-05-21T19:16:26",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,46
"2024-05-21T10:13:01.249+03:00","2024-05-21T15:52:25.629+03:00","2024-05-21","collect:Ko3jwT6G31vuAcKR",2,,"DST030009",,"1.646763 37.3846138 634.8356389649422 3.987",1.646763,37.3846138,634.835638964942,3.987,3,50,500,166.666666666667,11.1111111111111,11,1650,,,,,1,2,3,,,1,,,,2,,3,,,,,,,"1716275866255.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fab9a3f4d-3cfb-4570-aa14-5cda525930b8%2F1716275866255.jpg","1716275883835.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fab9a3f4d-3cfb-4570-aa14-5cda525930b8%2F1716275883835.jpg",2,0,,,"DDT000704",,"DDT000705",,"DSR000106",,"No comment",341384290,"ab9a3f4d-3cfb-4570-aa14-5cda525930b8","2024-05-21T19:16:34",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,47
"2024-05-21T09:42:38.916+03:00","2024-05-21T15:51:51.194+03:00","2024-05-21","collect:Ko3jwT6G31vuAcKR",2,,"DST030009",,"1.6467789 37.3846178 628.6903853807178 4.712",1.6467789,37.3846178,628.690385380718,4.712,3,37,370,123.333333333333,8.22222222222222,8,1200,,,,,1,2,3,,,1,,,,2,,3,,,,,,,"1716275165222.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F6f51f4d8-4779-45b2-929c-1dfcc3a05557%2F1716275165222.jpg","1716275200698.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F6f51f4d8-4779-45b2-929c-1dfcc3a05557%2F1716275200698.jpg",2,9,"DTK000094",,"DDT000702",,"DDT000712",,"DSR000104",,"No comment",341384337,"6f51f4d8-4779-45b2-929c-1dfcc3a05557","2024-05-21T19:16:45",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,48
"2024-05-21T09:33:43.496+03:00","2024-05-21T15:47:33.951+03:00","2024-05-21","collect:Ko3jwT6G31vuAcKR",2,,"DST030010",,"1.6441998 37.3860366 629.8625464526925 4.531",1.6441998,37.3860366,629.862546452693,4.531,3,40,400,133.333333333333,8.88888888888889,8,1200,,,,,1,1,3,,,1,,,,2,,3,,,,,,,"1716273484773.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Ff793b59c-0854-4855-99b0-c98e3d358bf5%2F1716273484773.jpg","1716273504098.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Ff793b59c-0854-4855-99b0-c98e3d358bf5%2F1716273504098.jpg",2,0,,,"DDT000703",,"DDT000710",,"DSR000108",,"No comment",341384380,"f793b59c-0854-4855-99b0-c98e3d358bf5","2024-05-21T19:16:58",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,49
"2024-05-21T09:22:58.392+03:00","2024-05-21T15:46:40.128+03:00","2024-05-21","collect:Ko3jwT6G31vuAcKR",2,,"DST030010",,"1.644202 37.3860375 631.001495292321 4.577",1.644202,37.3860375,631.001495292321,4.577,3,48,480,160,10.6666666666667,10,1500,,,,,520,2,3,,,1,,,,2,,3,,,,,,,"1716273041762.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F5e561f46-9d50-4e4f-a354-7c16374af0ed%2F1716273041762.jpg","1716273056041.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F5e561f46-9d50-4e4f-a354-7c16374af0ed%2F1716273056041.jpg",2,0,,,"DDT000706",,"DDT000715",,"DSR000109",,"No comment",341384409,"5e561f46-9d50-4e4f-a354-7c16374af0ed","2024-05-21T19:17:08",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,50
"2024-05-21T08:50:15.971+03:00","2024-05-21T15:45:43.937+03:00","2024-05-21","collect:Ko3jwT6G31vuAcKR",2,,"DST030010",,"1.6441868 37.386025 631.581610693826 4.623",1.6441868,37.386025,631.581610693826,4.623,3,54,540,180,12,12,1800,,,,,520,2,3,,,1,,,,2,,3,,,,,,,"1716272216727.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F9568eb00-168f-4e56-894f-0a6a67c0fef0%2F1716272216727.jpg","1716272230807.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F9568eb00-168f-4e56-894f-0a6a67c0fef0%2F1716272230807.jpg",2,0,,,"DDT000708",,"DDT000709",,"DSR000103",,"No comment",341384466,"9568eb00-168f-4e56-894f-0a6a67c0fef0","2024-05-21T19:17:20",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,51
"2024-05-22T08:56:50.205+03:00","2024-05-22T20:53:52.374+03:00","2024-05-22","collect:Ko3jwT6G31vuAcKR",1,,"DST030012",,"1.6490763 37.3854285 640.3983096475878 4.932",1.6490763,37.3854285,640.398309647588,4.932,3,120,1200,400,26.6666666666667,26,3900,,,,,452,2,3,,,1,,,,2,,3,,,,,,,"1716358477508.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F8d9d0d5e-2747-44d0-b616-7d41e03a1dda%2F1716358477508.jpg","1716358498064.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F8d9d0d5e-2747-44d0-b616-7d41e03a1dda%2F1716358498064.jpg",2,0,,,"DDT000716",,"DDT000718",,"DSR000596",,"None",341737176,"8d9d0d5e-2747-44d0-b616-7d41e03a1dda","2024-05-22T18:04:45",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,52
"2024-05-22T08:33:20.852+03:00","2024-05-22T21:05:25.823+03:00","2024-05-22","collect:Ko3jwT6G31vuAcKR",1,,"DST030012",,"1.6490863 37.3854288 640.7759133858449 4.03",1.6490863,37.3854288,640.775913385845,4.03,3,132,1320,440,29.3333333333333,29,4350,,,,,368,2,3,,,1,,,,2,,3,,,,,,,"1716357331745.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fdc63303b-0b9b-41ed-871b-cf16018bd2a7%2F1716357331745.jpg","1716357343931.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fdc63303b-0b9b-41ed-871b-cf16018bd2a7%2F1716357343931.jpg",2,0,,,"DDT000731",,"DDT000730",,"DSR000591",,"None",341737578,"dc63303b-0b9b-41ed-871b-cf16018bd2a7","2024-05-22T18:05:39",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,53
"2024-05-22T09:16:40.581+03:00","2024-05-22T21:05:18.070+03:00","2024-05-22","collect:Ko3jwT6G31vuAcKR",1,,"DST030012",,"1.649069 37.3854142 640.4401160680276 4.812",1.649069,37.3854142,640.440116068028,4.812,3,46,460,153.333333333333,10.2222222222222,10,1500,,,,,425,2,3,,,1,,,,2,,3,,,,,,,"1716359112449.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fe54d44e6-3fde-4052-8f99-ff7867d267e2%2F1716359112449.jpg","1716359154762.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fe54d44e6-3fde-4052-8f99-ff7867d267e2%2F1716359154762.jpg",2,0,,,"DDT000719",,"DDT000722",,"DSR000592",,"None",341737703,"e54d44e6-3fde-4052-8f99-ff7867d267e2","2024-05-22T18:05:58",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,54
"2024-05-22T09:56:56.231+03:00","2024-05-22T21:05:10.506+03:00","2024-05-22","collect:Ko3jwT6G31vuAcKR",1,,"DST030011",,"1.6510639 37.3831586 642.5132784955116 4.792",1.6510639,37.3831586,642.513278495512,4.792,3,72,720,240,16,16,2400,,,,,574,2,3,,,1,,,,2,,3,,,,,,,"1716361087105.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F9b6aae20-2ca8-4359-996a-3ea699250cbf%2F1716361087105.jpg","1716361122437.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F9b6aae20-2ca8-4359-996a-3ea699250cbf%2F1716361122437.jpg",2,6,"DTK000096",,"DDT000725",,"DDT000729",,"DSR000111",,"None",341737783,"9b6aae20-2ca8-4359-996a-3ea699250cbf","2024-05-22T18:06:12",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,55
"2024-05-22T10:01:29.091+03:00","2024-05-22T21:05:05.431+03:00","2024-05-22","collect:Ko3jwT6G31vuAcKR",1,,"DST030011",,"1.6511272 37.3831493 642.1216224433412 4.907",1.6511272,37.3831493,642.121622443341,4.907,3,52,520,173.333333333333,11.5555555555556,11,1650,,,,,520,3,1,,,1,,,,2,,3,,,,,,,"1716361941987.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F7bbef099-b474-4bde-9a56-0f743f1a14d4%2F1716361941987.jpg","1716361957038.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F7bbef099-b474-4bde-9a56-0f743f1a14d4%2F1716361957038.jpg",2,0,,,"DDT000732",,"DDT000733",,"DSR000593",,"None",341737884,"7bbef099-b474-4bde-9a56-0f743f1a14d4","2024-05-22T18:06:25",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,56
"2024-05-22T10:13:28.456+03:00","2024-05-22T21:05:00.300+03:00","2024-05-22","collect:Ko3jwT6G31vuAcKR",1,,"DST030011",,"1.6510823 37.3831472 641.7641625854966 4.534",1.6510823,37.3831472,641.764162585497,4.534,3,39,390,130,8.66666666666667,8,1200,,,,,520,1,1,,,1,,,,2,,3,,,,,,,"1716362128175.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F3f6ab583-a52b-4b2f-b9ef-5febeecf8079%2F1716362128175.jpg","1716362140764.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F3f6ab583-a52b-4b2f-b9ef-5febeecf8079%2F1716362140764.jpg",2,0,,,"DDT000723",,"DDT000724",,"DSR000595",,"None",341737944,"3f6ab583-a52b-4b2f-b9ef-5febeecf8079","2024-05-22T18:06:35",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,57
"2024-05-23T06:19:06.434+03:00","2024-05-24T19:28:08.384+03:00","2024-05-23","collect:Ko3jwT6G31vuAcKR",2,,"DST030010",,"1.6441463 37.3857087 631.3806288373106 4.943",1.6441463,37.3857087,631.380628837311,4.943,1,48,480,160,10.6666666666667,10,1500,,,,,12,4,2,1,2,1,,,,2,,4,215,15,23,105,,,"1716439278660.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F2ebb2f1d-8fae-45c0-84f4-931fc176da19%2F1716439278660.jpg","1716439303915.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2F2ebb2f1d-8fae-45c0-84f4-931fc176da19%2F1716439303915.jpg",1,0,,,"DDT000734",,"DDT000736",,"DSR000110",,"EDTAs are in the ratio of 1:2 blood:RNA/DNA shield.",342430867,"2ebb2f1d-8fae-45c0-84f4-931fc176da19","2024-05-24T16:29:22",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,58
"2024-05-23T06:20:16.350+03:00","2024-05-23T11:28:43.967+03:00","2024-05-23","collect:Ko3jwT6G31vuAcKR",2,,"DST030010",,"1.6441469 37.3857088 631.8018203801889 4.868",1.6441469,37.3857088,631.801820380189,4.868,1,13,130,43.3333333333333,2.88888888888889,2,300,,,,,12,2,1,,,2,"Loss of hair, spotted skin","1716441208418.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fe46ff721-0fe7-44b8-a97e-8633a864a181%2F1716441208418.jpg",1,"No sure, but it has loss of hair and spotted skin",1,130,10,17,65,,,"1716441598304.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fe46ff721-0fe7-44b8-a97e-8633a864a181%2F1716441598304.jpg","1716441627674.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fe46ff721-0fe7-44b8-a97e-8633a864a181%2F1716441627674.jpg",1,0,,,"DDT000737",,"DDT000738",,"DSR000597",,"No comment",342430885,"e46ff721-0fe7-44b8-a97e-8633a864a181","2024-05-24T16:29:28",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,59
"2024-05-23T06:49:55.088+03:00","2024-05-23T11:44:10.318+03:00","2024-05-23","collect:Ko3jwT6G31vuAcKR",2,,"DST030011",,"1.6512841 37.3835455 644.1970284639542 4.307",1.6512841,37.3835455,644.197028463954,4.307,1,31,310,103.333333333333,6.88888888888889,6,900,,,,,8,4,2,2,1,1,,,,2,,4,204,19,18,99,"1716444414873.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fdb07fba6-a790-411a-8cff-6a7717aa04d1%2F1716444414873.jpg","1716444459368.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fdb07fba6-a790-411a-8cff-6a7717aa04d1%2F1716444459368.jpg","1716444487311.jpg","https://kc.kobotoolbox.org/media/original?media_file=dtrank_master%2Fattachments%2Fe01f64cbf4e04e0894772b92ce0fc0fa%2Fdb07fba6-a790-411a-8cff-6a7717aa04d1%2F1716444487311.jpg",1,0,,,"DDT000739",,"DDT000740",,"DSR000598",,"None",342430912,"db07fba6-a790-411a-8cff-6a7717aa04d1","2024-05-24T16:29:33",,,"submitted_via_web","dtra_nk","v4iZcrYMZ9d2Kixq8FQkDL",,60
