"start","end","date","dev_id","enumerator","language","county","ward","hh_id","livestock_species","sex","cattle_age","camel_age","sheep_age","goat_age","donkey_age","rabbit_age","chicken_age","cattle_breed","camel_breed","sheep_breed","goat_breed","rabbit_breed","chicken_breed","bcs_cattle","bcs","body_temp","Serum_blood_parentID","EDTA_blood_aliquot1","EDTA_blood_aliquot2","short_term_selected","gps_logger_id","long_term_selected","ceres_tag_vid","female_syndromes","female_syndromes_still_birth","female_syndromes_abortion","female_syndromes_retained_placenta","female_syndromes_weak_calf_kid_lamb","female_syndromes_failed_to_conceive","female_syndromes_none","female_syndromes_dont_know","other_female_syndromes","swollen_joints","male_syndromes","male_syndromes_swollen_testes","male_syndromes_haemorrhage_symptoms","male_syndromes_none","notes","_id","instanceID","rootUuid","deprecatedID","uuid","__version__","_xform_id_string","_uuid","_status","_submission_time","_validation_status","_submitted_by","enumerator_other","sheep_breed_other","camel_breed_other","goat_breed_other"
2024-05-22 05:25:35.16,2024-05-22 11:56:01.459,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010012","sheep","female",,,"over_1yr",,,,,,,"persian_black_head",,,,,"2",37.7,"DSR000213","DDT000480","DDT000481","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,341721034,"uuid:de5c7332-ba2a-4257-b73d-559f67e3d659",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","de5c7332-ba2a-4257-b73d-559f67e3d659","submitted_via_web",2024-05-22 17:12:20,,"dtra_nk","Daniel",,,
2024-05-22 05:28:40.218,2024-05-22 11:56:19.657,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010012","sheep","female",,,"over_1yr",,,,,,,"persian_black_head",,,,,"2",37.9,"DSR000214","DDT000482","DDT000484","no",,"no",,"abortion",0,1,0,0,0,0,0,"yes","no",,,,,,341721036,"uuid:1842bea5-b644-4bbd-a39f-e5a3c45caa0f",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","1842bea5-b644-4bbd-a39f-e5a3c45caa0f","submitted_via_web",2024-05-22 17:12:21,,"dtra_nk","Daniel",,,
2024-05-22 05:33:15.986,2024-05-22 11:56:42.629,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010012","goat","female",,,,"over_1yr",,,,,,,"other",,,,"2",38.8,"DSR000215","DDT000486","DDT000487","no",,"no",,"abortion retained_placenta",0,1,1,0,0,0,0,"no","no",,,,,"Aborted a week before sampling",341721039,"uuid:9ec4637f-6f27-4588-a818-24007c730124",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","9ec4637f-6f27-4588-a818-24007c730124","submitted_via_web",2024-05-22 17:12:21,,"dtra_nk","Daniel",,,"Small East African"
2024-05-22 05:37:32.847,2024-05-22 11:56:58.524,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010012","goat","male",,,,"over_1yr",,,,,,,"other",,,,"3",38.4,"DSR000216","DDT000488","DDT000489","no",,"no",,,,,,,,,,,"no","none",0,0,1,"The animal has pale mucous membrane",341721040,"uuid:3a0a961f-de8e-49ef-9225-776ed314885c",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","3a0a961f-de8e-49ef-9225-776ed314885c","submitted_via_web",2024-05-22 17:12:22,,"dtra_nk","Daniel",,,"Small East African"
2024-05-22 05:42:42.661,2024-05-22 11:57:13.586,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010012","goat","female",,,,"six_to_twelve_months",,,,,,,"other",,,,"2",38.4,"DSR000218","DDT000491","DDT000492","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,341721042,"uuid:7c224c60-137c-4fa3-a399-f69ca175f213",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","7c224c60-137c-4fa3-a399-f69ca175f213","submitted_via_web",2024-05-22 17:12:22,,"dtra_nk","Daniel",,,"Small East African"
2024-05-22 05:47:47.894,2024-05-22 12:00:54.425,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010012","camel","female",,"over_4_yrs",,,,,,,"gabra",,,,,,"3",36.9,"DSR000219","DDT000493","DDT000494","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,"Expectant",341721044,"uuid:27356531-89a9-46d9-8baf-0872b05816e5",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","27356531-89a9-46d9-8baf-0872b05816e5","submitted_via_web",2024-05-22 17:12:23,,"dtra_nk","Daniel",,,
2024-05-22 05:54:19.381,2024-05-22 12:01:29.301,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010012","camel","female",,"six_months_to_2year",,,,,,,"gabra",,,,,,"2",37.4,"DSR000220","DDT000495","DDT000496","no",,"no",,,,,,,,,,"no","yes",,,,,"Swollen joint due tob a previous injury",341721047,"uuid:d3712e86-f16e-4622-9f8b-3f9cf9510cbc",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","d3712e86-f16e-4622-9f8b-3f9cf9510cbc","submitted_via_web",2024-05-22 17:12:24,,"dtra_nk","Daniel",,,
2024-05-22 06:01:48.055,2024-05-22 11:57:50.963,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010012","cattle","female","over_3_yrs",,,,,,,"boran",,,,,,"5",,37.8,"DSR000221","DDT000498","DDT000499","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,341721050,"uuid:a3df06fd-96a7-4ed8-8cae-21425d59e038",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","a3df06fd-96a7-4ed8-8cae-21425d59e038","submitted_via_web",2024-05-22 17:12:24,,"dtra_nk","Daniel",,,
2024-05-22 06:05:41.555,2024-05-22 11:58:12.405,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010012","chicken","female",,,,,,,"more_than_17_wks",,,,,,"indegenous",,,40.4,"DSR000222","DDT000500","DDT000501","no",,"no",,,,,,,,,,,,,,,,"Brooding",341721053,"uuid:9fba44da-fd4d-4d8d-b25c-6a75471cc38f",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","9fba44da-fd4d-4d8d-b25c-6a75471cc38f","submitted_via_web",2024-05-22 17:12:25,,"dtra_nk","Daniel",,,
2024-05-22 06:11:17.628,2024-05-22 11:58:47.588,2024-05-22,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","ndoto","DHH010012","chicken","male",,,,,,,"more_than_17_wks",,,,,,"indegenous",,,42.3,"DSR000223","DDT000502","DDT000505","no",,"no",,,,,,,,,,,,,,,,,341721059,"uuid:deb8292c-0040-4e9c-96ca-e65d2329fde6",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","deb8292c-0040-4e9c-96ca-e65d2329fde6","submitted_via_web",2024-05-22 17:12:25,,"dtra_nk","Daniel",,,
2024-06-08 03:33:39.064,2024-06-08 11:46:51.232,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","2","local","samburu","wamba_north","DHH010013","goat","male",,,,"over_1yr",,,,,,,"other",,,,"3",38,"DSR000225","DDT000309","DDT000310","yes",5,"no",,,,,,,,,,,"no","none",0,0,1,,347245322,"uuid:d9d296f4-8e03-4888-a817-df4af774c53f",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","d9d296f4-8e03-4888-a817-df4af774c53f","submitted_via_web",2024-06-08 17:06:39,,"dtra_nk",,,,"Small East African"
2024-06-08 04:01:12.538,2024-06-08 11:47:28.584,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","2","local","samburu","wamba_north","DHH010013","goat","female",,,,"over_1yr",,,,,,,"other",,,,"3",36.8,"DSR000226","DDT000311","DDT000312","no",,"no",,"weak_calf_kid_lamb",0,0,0,1,0,0,0,"no","no",,,,,,347245325,"uuid:0a870a83-c5be-4b0c-9b26-85ffc30f6d81",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","0a870a83-c5be-4b0c-9b26-85ffc30f6d81","submitted_via_web",2024-06-08 17:06:40,,"dtra_nk",,,,"Small East African goat"
2024-06-08 04:09:42.752,2024-06-08 11:48:03.16,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","2","local","samburu","wamba_north","DHH010013","goat","female",,,,"six_to_twelve_months",,,,,,,"other",,,,"3",37.4,"DSR000227","DDT000313","DDT000314","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,347245326,"uuid:047d87a4-b6eb-41e0-97c5-e89e0818bbf9",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","047d87a4-b6eb-41e0-97c5-e89e0818bbf9","submitted_via_web",2024-06-08 17:06:40,,"dtra_nk",,,,"Small East African goat"
2024-06-08 04:19:43.493,2024-06-08 11:48:32.066,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","2","local","samburu","wamba_north","DHH010013","sheep","male",,,"over_1yr",,,,,,,"persian_black_head",,,,,"4",37.8,"DSR000228","DDT000316","DDT000317","yes",6,"no",,,,,,,,,,,"no","none",0,0,1,,347245328,"uuid:e89a6dde-e934-4507-a416-1391fba06fdb",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","e89a6dde-e934-4507-a416-1391fba06fdb","submitted_via_web",2024-06-08 17:06:40,,"dtra_nk",,,,
2024-06-08 04:38:15.098,2024-06-08 11:49:48.15,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","2","local","samburu","wamba_north","DHH010013","chicken","male",,,,,,,"more_than_17_wks",,,,,,"indegenous",,,42,"DSR000234","DDT000327","DDT000328","no",,"no",,,,,,,,,,,,,,,,,347245331,"uuid:e7c5d8ea-1b4f-4818-951b-eb027aa4946a",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","e7c5d8ea-1b4f-4818-951b-eb027aa4946a","submitted_via_web",2024-06-08 17:06:41,,"dtra_nk",,,,
2024-06-08 04:57:12.24,2024-06-08 11:52:41.265,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","2","local","samburu","wamba_north","DHH010013","chicken","female",,,,,,,"more_than_17_wks",,,,,,"indegenous",,,41.2,"DSR000235","DDT000330","DDT000331","no",,"no",,,,,,,,,,,,,,,,,347245334,"uuid:8228e5da-ac92-4251-919e-9a6186bd23cf",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","8228e5da-ac92-4251-919e-9a6186bd23cf","submitted_via_web",2024-06-08 17:06:41,,"dtra_nk",,,,
2024-06-08 05:49:25.606,2024-06-08 11:53:11.792,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010014","goat","female",,,,"over_1yr",,,,,,,"other",,,,"2",38.6,"DSR000236","DDT000332","DDT000333","yes",1,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,347245337,"uuid:2572528d-96c8-456c-b4f9-d29996896409",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","2572528d-96c8-456c-b4f9-d29996896409","submitted_via_web",2024-06-08 17:06:42,,"dtra_nk","Daniel",,,"Small East African"
2024-06-08 06:05:21.764,2024-06-08 11:53:43.72,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010014","goat","male",,,,"six_to_twelve_months",,,,,,,"other",,,,"3",38.2,"DSR000237","DDT000334","DDT000335","no",,"no",,,,,,,,,,,"no","none",0,0,1,,347245340,"uuid:cffe667d-d8aa-4c17-9c5b-6d7e746c2170",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","cffe667d-d8aa-4c17-9c5b-6d7e746c2170","submitted_via_web",2024-06-08 17:06:42,,"dtra_nk","Daniel",,,"Small East African"
2024-06-08 06:10:45.742,2024-06-08 11:54:30.306,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010014","goat","female",,,,"six_to_twelve_months",,,,,,,"other",,,,"3",38,"DSR000239","DDT000506","DDT000507","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,347245343,"uuid:4dfbd08b-09a2-4a62-947f-7b201c617ac6",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","4dfbd08b-09a2-4a62-947f-7b201c617ac6","submitted_via_web",2024-06-08 17:06:44,,"dtra_nk","Daniel",,,"Small East African"
2024-06-08 06:17:06.257,2024-06-08 11:55:05.009,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010014","sheep","male",,,"over_1yr",,,,,,,"persian_black_head",,,,,"3",38.1,"DSR000240","DDT000508","DDT000509","no",,"no",,,,,,,,,,,"no","swollen_testes",1,0,0,"Swollen testes due to castration",347245344,"uuid:eebcfb85-947e-4d6a-a8ef-819d4a36dfc3",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","eebcfb85-947e-4d6a-a8ef-819d4a36dfc3","submitted_via_web",2024-06-08 17:06:44,,"dtra_nk","Daniel",,,
2024-06-08 06:34:47.394,2024-06-08 11:55:36.629,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010014","sheep","female",,,"over_1yr",,,,,,,"persian_black_head",,,,,"3",38.7,"DSR000241","DDT000510","DDT000512","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,347245347,"uuid:a5f981f1-dd5f-4af7-b0b0-a6229153a9da",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","a5f981f1-dd5f-4af7-b0b0-a6229153a9da","submitted_via_web",2024-06-08 17:06:45,,"dtra_nk","Daniel",,,
2024-06-08 06:40:51.863,2024-06-08 12:00:03.18,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010014","cattle","female","wearners_subadults_1_3yrs",,,,,,,"boran",,,,,,"7",,38.7,"DSR000242","DDT000513","DDT000514","yes",8,"no",,"none",0,0,0,0,0,1,0,"yes","no",,,,,"Redness of the eyes only",347245351,"uuid:101e8773-e4aa-4770-983a-0846092dd8df",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","101e8773-e4aa-4770-983a-0846092dd8df","submitted_via_web",2024-06-08 17:06:45,,"dtra_nk","Daniel",,,
2024-06-08 06:55:25.27,2024-06-08 12:03:54.495,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010014","donkey","female",,,,,"over_2yrs",,,,,,,,,,"3",37.5,"DSR000243","DDT000515","DDT000516","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,347245353,"uuid:36cf2579-8974-4851-9a36-f4cd7cf9bcd5",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","36cf2579-8974-4851-9a36-f4cd7cf9bcd5","submitted_via_web",2024-06-08 17:06:46,,"dtra_nk","Daniel",,,
2024-06-08 07:02:32.794,2024-06-08 12:02:20.642,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010014","camel","female",,"over_4_yrs",,,,,,,"cross",,,,,,"3",36.6,"DSR000244","DDT000517","DDT000519","yes",7,"yes","2207B1720","none",0,0,0,0,0,1,0,"no","no",,,,,"Expectant",347245355,"uuid:99d9a960-5b80-449f-aa41-e3f417da7619",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","99d9a960-5b80-449f-aa41-e3f417da7619","submitted_via_web",2024-06-08 17:06:46,,"dtra_nk","Daniel",,,
2024-06-08 07:38:10.112,2024-06-08 12:01:16.355,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010013","cattle","female","over_3_yrs",,,,,,,"boran",,,,,,"4",,37.8,"DSR000229","DDT000318","DDT000319","yes",3,"yes","2207B1798","none",0,0,0,0,0,1,0,"no","no",,,,,,347245359,"uuid:7aeab154-37ed-417a-adcc-bbf88956fd87",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","7aeab154-37ed-417a-adcc-bbf88956fd87","submitted_via_web",2024-06-08 17:06:47,,"dtra_nk","Daniel",,,
2024-06-08 07:53:22.706,2024-06-08 11:59:25.953,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010013","cattle","female","over_3_yrs",,,,,,,"boran",,,,,,"4",,38.1,"DSR000230","DDT000320","DDT000321","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,347245361,"uuid:732f1b86-0ed8-419f-a521-1131ea1a18f5",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","732f1b86-0ed8-419f-a521-1131ea1a18f5","submitted_via_web",2024-06-08 17:06:48,,"dtra_nk","Daniel",,,
2024-06-08 08:08:35.957,2024-06-08 11:57:20.656,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010013","camel","female",,"over_4_yrs",,,,,,,"cross",,,,,,"2",36,"DSR000232","DDT000323","DDT000324","yes",4,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,347245362,"uuid:9fce040d-8fb7-4d9c-b7d9-240a01c1c51c",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","9fce040d-8fb7-4d9c-b7d9-240a01c1c51c","submitted_via_web",2024-06-08 17:06:48,,"dtra_nk","Daniel",,,
2024-06-08 08:21:07.791,2024-06-08 11:56:51.548,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010013","camel","male",,"six_months_to_2year",,,,,,,"cross",,,,,,"2",36.7,"DSR000233","DDT000325","DDT000326","no",,"no",,,,,,,,,,,"no","none",0,0,1,,347245363,"uuid:7c822719-9a8e-414d-9139-a8744a7431b6",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","7c822719-9a8e-414d-9139-a8744a7431b6","submitted_via_web",2024-06-08 17:06:48,,"dtra_nk","Daniel",,,
2024-06-08 09:29:03.972,2024-06-08 11:56:26.875,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010014","chicken","female",,,,,,,"more_than_17_wks",,,,,,"indegenous",,,42.5,"DSR000246","DDT000520","DDT000522","no",,"no",,,,,,,,,,,,,,,,,347245366,"uuid:647c90df-c675-4344-be82-39a4a241903d",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","647c90df-c675-4344-be82-39a4a241903d","submitted_via_web",2024-06-08 17:06:49,,"dtra_nk","Daniel",,,
2024-06-08 09:38:11.72,2024-06-08 11:56:00.475,2024-06-08,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010014","chicken","male",,,,,,,"more_than_17_wks",,,,,,"indegenous",,,42,"DSR000247","DDT000521","DDT000523","no",,"no",,,,,,,,,,,,,,,,,347245369,"uuid:9f391818-2149-4aee-b895-d0e4cc3fdfab",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","9f391818-2149-4aee-b895-d0e4cc3fdfab","submitted_via_web",2024-06-08 17:06:50,,"dtra_nk","Daniel",,,
2024-06-09 04:11:29.055,2024-06-09 10:02:00.954,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010015","cattle","male","six_months_to_year_calf",,,,,,,"boran",,,,,,"7",,38.3,"DSR000250","DDT000529","DDT000530","no",,"no",,,,,,,,,,,"no","none",0,0,1,,347447890,"uuid:f70e61e2-6b42-4527-8965-5e3b91dedab9",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","f70e61e2-6b42-4527-8965-5e3b91dedab9","submitted_via_web",2024-06-09 16:04:49,,"dtra_nk","Daniel",,,
2024-06-09 04:20:46.629,2024-06-09 10:01:31.257,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","2","local","samburu","wamba_north","DHH010015","cattle","male","six_months_to_year_calf",,,,,,,"boran",,,,,,"5",,37.9,"DSR000251","DDT000531","DDT000533","no",,"no",,,,,,,,,,,"no","none",0,0,1,,347447891,"uuid:07937225-079e-483d-9483-bafbcbc10609",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","07937225-079e-483d-9483-bafbcbc10609","submitted_via_web",2024-06-09 16:04:49,,"dtra_nk",,,,
2024-06-09 04:27:46.058,2024-06-09 10:01:10.661,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","2","local","samburu","wamba_north","DHH010015","cattle","female","less_than_six_months_calf",,,,,,,"cross_breed",,,,,,"4",,38.1,"DSR000253","DDT000534","DDT000535","no",,"no",,,,,,,,,,"no","no",,,,,,347447894,"uuid:9bdb92e9-543e-49aa-8bac-47e19efd266f",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","9bdb92e9-543e-49aa-8bac-47e19efd266f","submitted_via_web",2024-06-09 16:04:50,,"dtra_nk",,,,
2024-06-09 04:01:14.461,2024-06-09 10:00:48.273,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010015","camel","male",,"six_months_to_2year",,,,,,,"cross",,,,,,"2",34.9,"DSR000249","DDT000527","DDT000528","no",,"no",,,,,,,,,,,"no","none",0,0,1,,347447897,"uuid:813bf415-9c5b-4acf-8d3b-b72dc1662788",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","813bf415-9c5b-4acf-8d3b-b72dc1662788","submitted_via_web",2024-06-09 16:04:51,,"dtra_nk","Daniel",,,
2024-06-09 04:44:22.468,2024-06-09 10:00:32,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","2","local","samburu","wamba_north","DHH010015","cattle","female","wearners_subadults_1_3yrs",,,,,,,"cross_breed",,,,,,"6",,37.7,"DSR000254","DDT000536","DDT000537","yes",10,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,347447899,"uuid:188c2b05-8fb2-4c12-9f7e-ef2572813d15",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","188c2b05-8fb2-4c12-9f7e-ef2572813d15","submitted_via_web",2024-06-09 16:04:52,,"dtra_nk",,,,
2024-06-09 04:56:16.964,2024-06-09 10:00:18.133,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010015","cattle","female","over_3_yrs",,,,,,,"boran",,,,,,"7",,37.6,"DSR000255","DDT000538","DDT000540","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,347447901,"uuid:6cd33b9b-72be-4920-a2dc-3ae77f6a6cb1",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","6cd33b9b-72be-4920-a2dc-3ae77f6a6cb1","submitted_via_web",2024-06-09 16:04:53,,"dtra_nk","Daniel",,,
2024-06-09 05:03:00.734,2024-06-09 09:59:29.844,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010015","cattle","female","over_3_yrs",,,,,,,"boran",,,,,,"8",,38,"DSR000256","DDT000541","DDT000542","no",,"no",,"none",0,0,0,0,0,1,0,"no","no",,,,,,347447903,"uuid:7da8f8bf-02c8-42e8-873d-4cf9445e84eb",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","7da8f8bf-02c8-42e8-873d-4cf9445e84eb","submitted_via_web",2024-06-09 16:04:53,,"dtra_nk","Daniel",,,
2024-06-09 05:10:09.784,2024-06-09 09:59:14.212,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010015","chicken","female",,,,,,,"more_than_17_wks",,,,,,"indegenous",,,41.8,"DSR000257","DDT000543","DDT000544","no",,"no",,,,,,,,,,,,,,,,,347447906,"uuid:6506f2c0-adf2-498e-a42f-80d602f96de8",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","6506f2c0-adf2-498e-a42f-80d602f96de8","submitted_via_web",2024-06-09 16:04:54,,"dtra_nk","Daniel",,,
2024-06-09 05:17:40.676,2024-06-09 09:59:00.46,2024-06-09,"collect:W7gdBJ4Ypb4GvukP","other","local","samburu","wamba_north","DHH010015","chicken","female",,,,,,,"more_than_17_wks",,,,,,"indegenous",,,41.6,"DSR000258","DDT000545","DDT000547","no",,"no",,,,,,,,,,,,,,,,,347447907,"uuid:d7a5edb0-bfc4-415f-aa5e-79665e14f113",,,"0faf74cfdc894231aaf741394d8b1d4e","vSaMGUhjm2CBUBaqdHwVSM","aLP3JdXAZND6TwozR4UEMU","d7a5edb0-bfc4-415f-aa5e-79665e14f113","submitted_via_web",2024-06-09 16:04:55,,"dtra_nk","Daniel",,,
